REF_DATE,GEO,Sex,Age group,VALUE
2019,New Brunswick,Both sexes,52 years,10833
2019,New Brunswick,Both sexes,53 years,11588
2019,New Brunswick,Both sexes,54 years,12505
2019,New Brunswick,Both sexes,55 years,12736
2019,New Brunswick,Both sexes,56 years,12807
2019,New Brunswick,Both sexes,57 years,12658
2019,New Brunswick,Both sexes,58 years,12642
2019,New Brunswick,Both sexes,59 years,12531
2019,New Brunswick,Both sexes,60 years,12239
2019,New Brunswick,Both sexes,61 years,12560
2019,New Brunswick,Both sexes,62 years,12449
2019,New Brunswick,Both sexes,63 years,11985
2019,New Brunswick,Both sexes,64 years,12077
2019,New Brunswick,Both sexes,65 years,11606
2019,New Brunswick,Both sexes,66 years,11156
2019,New Brunswick,Both sexes,67 years,10731
2019,New Brunswick,Both sexes,68 years,10235
2019,New Brunswick,Both sexes,69 years,10255
2019,New Brunswick,Both sexes,70 years,10140
2019,New Brunswick,Both sexes,71 years,9881
2019,New Brunswick,Both sexes,72 years,9666
2019,New Brunswick,Both sexes,73 years,7954
2019,New Brunswick,Both sexes,74 years,7117
2019,New Brunswick,Both sexes,75 years,6807
2019,New Brunswick,Both sexes,76 years,6296
2019,New Brunswick,Both sexes,77 years,5776
2019,New Brunswick,Both sexes,78 years,5397
2019,New Brunswick,Both sexes,79 years,4821
2019,New Brunswick,Both sexes,80 years,4466
2019,New Brunswick,Both sexes,81 years,4088
2019,New Brunswick,Both sexes,82 years,3659
2019,New Brunswick,Both sexes,83 years,3449
2019,New Brunswick,Both sexes,84 years,3069
2019,New Brunswick,Both sexes,85 years,2730
2019,New Brunswick,Both sexes,86 years,2632
2019,New Brunswick,Both sexes,87 years,2432
2019,New Brunswick,Both sexes,88 years,2000
2019,New Brunswick,Both sexes,89 years,1718
2019,New Brunswick,Both sexes,90 years,1440
2019,New Brunswick,Both sexes,91 years,1262
2019,New Brunswick,Both sexes,92 years,1022
2019,New Brunswick,Both sexes,93 years,841
2019,New Brunswick,Both sexes,94 years,726
2019,New Brunswick,Both sexes,95 years,546
2019,New Brunswick,Both sexes,96 years,445
2019,New Brunswick,Both sexes,97 years,357
2019,New Brunswick,Both sexes,98 years,253
2019,New Brunswick,Both sexes,99 years,166
2019,New Brunswick,Both sexes,100 years and over,285
2019,New Brunswick,Males,0 years,3356
2019,New Brunswick,Males,1 year,3394
2019,New Brunswick,Males,2 years,3480
2019,New Brunswick,Males,3 years,3543
2019,New Brunswick,Males,4 years,3622
2019,New Brunswick,Males,5 years,3757
2019,New Brunswick,Males,6 years,3845
2019,New Brunswick,Males,7 years,3906
2019,New Brunswick,Males,8 years,3957
2019,New Brunswick,Males,9 years,4035
2019,New Brunswick,Males,10 years,4135
2019,New Brunswick,Males,11 years,4188
2019,New Brunswick,Males,12 years,4073
2019,New Brunswick,Males,13 years,3924
2019,New Brunswick,Males,14 years,3960
2019,New Brunswick,Males,15 years,3941
2019,New Brunswick,Males,16 years,4030
2019,New Brunswick,Males,17 years,4067
2019,New Brunswick,Males,18 years,4119
2019,New Brunswick,Males,19 years,4523
2019,New Brunswick,Males,20 years,4477
2019,New Brunswick,Males,21 years,4574
2019,New Brunswick,Males,22 years,4530
2019,New Brunswick,Males,23 years,4532
2019,New Brunswick,Males,24 years,4499
2019,New Brunswick,Males,25 years,4519
2019,New Brunswick,Males,26 years,4538
2019,New Brunswick,Males,27 years,4488
2019,New Brunswick,Males,28 years,4480
2019,New Brunswick,Males,29 years,4552
2019,New Brunswick,Males,30 years,4422
2019,New Brunswick,Males,31 years,4300
2019,New Brunswick,Males,32 years,4435
2019,New Brunswick,Males,33 years,4516
2019,New Brunswick,Males,34 years,4453
2019,New Brunswick,Males,35 years,4542
2019,New Brunswick,Males,36 years,4656
2019,New Brunswick,Males,37 years,4589
2019,New Brunswick,Males,38 years,4554
2019,New Brunswick,Males,39 years,4686
2019,New Brunswick,Males,40 years,4586
2019,New Brunswick,Males,41 years,4677
2019,New Brunswick,Males,42 years,4886
2019,New Brunswick,Males,43 years,4904
2019,New Brunswick,Males,44 years,4834
2019,New Brunswick,Males,45 years,4890
2019,New Brunswick,Males,46 years,5163
2019,New Brunswick,Males,47 years,5309
2019,New Brunswick,Males,48 years,5322
2019,New Brunswick,Males,49 years,5336
2019,New Brunswick,Males,50 years,5221
2019,New Brunswick,Males,51 years,5360
2019,New Brunswick,Males,52 years,5409
2019,New Brunswick,Males,53 years,5782
2019,New Brunswick,Males,54 years,6168
2019,New Brunswick,Males,55 years,6343
2019,New Brunswick,Males,56 years,6431
2019,New Brunswick,Males,57 years,6218
2019,New Brunswick,Males,58 years,6242
2019,New Brunswick,Males,59 years,6160
2019,New Brunswick,Males,60 years,6075
2019,New Brunswick,Males,61 years,6217
2019,New Brunswick,Males,62 years,6182
2019,New Brunswick,Males,63 years,5911
2019,New Brunswick,Males,64 years,5867
2019,New Brunswick,Males,65 years,5754
2019,New Brunswick,Males,66 years,5355
2019,New Brunswick,Males,67 years,5135
2019,New Brunswick,Males,68 years,4960
2019,New Brunswick,Males,69 years,4966
2019,New Brunswick,Males,70 years,4920
2019,New Brunswick,Males,71 years,4833
2019,New Brunswick,Males,72 years,4703
2019,New Brunswick,Males,73 years,3871
2019,New Brunswick,Males,74 years,3453
2019,New Brunswick,Males,75 years,3227
2019,New Brunswick,Males,76 years,3096
2019,New Brunswick,Males,77 years,2756
2019,New Brunswick,Males,78 years,2484
2019,New Brunswick,Males,79 years,2216
2019,New Brunswick,Males,80 years,2018
2019,New Brunswick,Males,81 years,1891
2019,New Brunswick,Males,82 years,1631
2019,New Brunswick,Males,83 years,1488
2019,New Brunswick,Males,84 years,1226
2019,New Brunswick,Males,85 years,1111
2019,New Brunswick,Males,86 years,1073
2019,New Brunswick,Males,87 years,942
2019,New Brunswick,Males,88 years,737
2019,New Brunswick,Males,89 years,612
2019,New Brunswick,Males,90 years,470
2019,New Brunswick,Males,91 years,369
2019,New Brunswick,Males,92 years,286
2019,New Brunswick,Males,93 years,231
2019,New Brunswick,Males,94 years,187
2019,New Brunswick,Males,95 years,150
2019,New Brunswick,Males,96 years,107
2019,New Brunswick,Males,97 years,75
2019,New Brunswick,Males,98 years,58
2019,New Brunswick,Males,99 years,33
2019,New Brunswick,Males,100 years and over,51
2019,New Brunswick,Females,0 years,3228
2019,New Brunswick,Females,1 year,3295
2019,New Brunswick,Females,2 years,3342
2019,New Brunswick,Females,3 years,3470
2019,New Brunswick,Females,4 years,3583
2019,New Brunswick,Females,5 years,3576
2019,New Brunswick,Females,6 years,3594
2019,New Brunswick,Females,7 years,3774
2019,New Brunswick,Females,8 years,3841
2019,New Brunswick,Females,9 years,3966
2019,New Brunswick,Females,10 years,3939
2019,New Brunswick,Females,11 years,3937
2019,New Brunswick,Females,12 years,3817
2019,New Brunswick,Females,13 years,3801
2019,New Brunswick,Females,14 years,3705
2019,New Brunswick,Females,15 years,3972
2019,New Brunswick,Females,16 years,4037
2019,New Brunswick,Females,17 years,4006
2019,New Brunswick,Females,18 years,4086
2019,New Brunswick,Females,19 years,4240
2019,New Brunswick,Females,20 years,4129
2019,New Brunswick,Females,21 years,4196
2019,New Brunswick,Females,22 years,3950
2019,New Brunswick,Females,23 years,4032
2019,New Brunswick,Females,24 years,4074
2019,New Brunswick,Females,25 years,4102
2019,New Brunswick,Females,26 years,4224
2019,New Brunswick,Females,27 years,4286
2019,New Brunswick,Females,28 years,4313
2019,New Brunswick,Females,29 years,4413
2019,New Brunswick,Females,30 years,4327
2019,New Brunswick,Females,31 years,4315
2019,New Brunswick,Females,32 years,4285
2019,New Brunswick,Females,33 years,4450
2019,New Brunswick,Females,34 years,4519
2019,New Brunswick,Females,35 years,4664
2019,New Brunswick,Females,36 years,4697
2019,New Brunswick,Females,37 years,4624
2019,New Brunswick,Females,38 years,4755
2019,New Brunswick,Females,39 years,4748
2019,New Brunswick,Females,40 years,4636
2019,New Brunswick,Females,41 years,4755
2019,New Brunswick,Females,42 years,4977
2019,New Brunswick,Females,43 years,4928
2019,New Brunswick,Females,44 years,5018
2019,New Brunswick,Females,45 years,5094
2019,New Brunswick,Females,46 years,5113
2019,New Brunswick,Females,47 years,5216
2019,New Brunswick,Females,48 years,5395
2019,New Brunswick,Females,49 years,5249
2019,New Brunswick,Females,50 years,5192
2019,New Brunswick,Females,51 years,5223
2019,New Brunswick,Females,52 years,5424
2019,New Brunswick,Females,53 years,5806
2019,New Brunswick,Females,54 years,6337
2019,New Brunswick,Females,55 years,6393
2019,New Brunswick,Females,56 years,6376
2019,New Brunswick,Females,57 years,6440
2019,New Brunswick,Females,58 years,6400
2019,New Brunswick,Females,59 years,6371
2019,New Brunswick,Females,60 years,6164
2019,New Brunswick,Females,61 years,6343
2019,New Brunswick,Females,62 years,6267
2019,New Brunswick,Females,63 years,6074
2019,New Brunswick,Females,64 years,6210
2019,New Brunswick,Females,65 years,5852
2019,New Brunswick,Females,66 years,5801
2019,New Brunswick,Females,67 years,5596
2019,New Brunswick,Females,68 years,5275
2019,New Brunswick,Females,69 years,5289
2019,New Brunswick,Females,70 years,5220
2019,New Brunswick,Females,71 years,5048
2019,New Brunswick,Females,72 years,4963
2019,New Brunswick,Females,73 years,4083
2019,New Brunswick,Females,74 years,3664
2019,New Brunswick,Females,75 years,3580
2019,New Brunswick,Females,76 years,3200
2019,New Brunswick,Females,77 years,3020
2019,New Brunswick,Females,78 years,2913
2019,New Brunswick,Females,79 years,2605
2019,New Brunswick,Females,80 years,2448
2019,New Brunswick,Females,81 years,2197
2019,New Brunswick,Females,82 years,2028
2019,New Brunswick,Females,83 years,1961
2019,New Brunswick,Females,84 years,1843
2019,New Brunswick,Females,85 years,1619
2019,New Brunswick,Females,86 years,1559
2019,New Brunswick,Females,87 years,1490
2019,New Brunswick,Females,88 years,1263
2019,New Brunswick,Females,89 years,1106
2019,New Brunswick,Females,90 years,970
2019,New Brunswick,Females,91 years,893
2019,New Brunswick,Females,92 years,736
2019,New Brunswick,Females,93 years,610
2019,New Brunswick,Females,94 years,539
2019,New Brunswick,Females,95 years,396
2019,New Brunswick,Females,96 years,338
2019,New Brunswick,Females,97 years,282
2019,New Brunswick,Females,98 years,195
2019,New Brunswick,Females,99 years,133
2019,New Brunswick,Females,100 years and over,234
2019,Quebec,Both sexes,0 years,83671
2019,Quebec,Both sexes,1 year,84280
2019,Quebec,Both sexes,2 years,86005
2019,Quebec,Both sexes,3 years,89198
2019,Quebec,Both sexes,4 years,90703
2019,Quebec,Both sexes,5 years,91893
2019,Quebec,Both sexes,6 years,92787
2019,Quebec,Both sexes,7 years,92583
2019,Quebec,Both sexes,8 years,92541
2019,Quebec,Both sexes,9 years,93425
2019,Quebec,Both sexes,10 years,93730
2019,Quebec,Both sexes,11 years,91724
2019,Quebec,Both sexes,12 years,88674
2019,Quebec,Both sexes,13 years,85391
2019,Quebec,Both sexes,14 years,82056
2019,Quebec,Both sexes,15 years,81901
2019,Quebec,Both sexes,16 years,81454
2019,Quebec,Both sexes,17 years,82840
2019,Quebec,Both sexes,18 years,86128
2019,Quebec,Both sexes,19 years,92163
2019,Quebec,Both sexes,20 years,93528
2019,Quebec,Both sexes,21 years,96847
2019,Quebec,Both sexes,22 years,100814
2019,Quebec,Both sexes,23 years,104637
2019,Quebec,Both sexes,24 years,107189
2019,Quebec,Both sexes,25 years,108616
2019,Quebec,Both sexes,26 years,111560
2019,Quebec,Both sexes,27 years,114393
2019,Quebec,Both sexes,28 years,115477
2019,Quebec,Both sexes,29 years,113537
2019,Quebec,Both sexes,30 years,108151
2019,Quebec,Both sexes,31 years,104873
2019,Quebec,Both sexes,32 years,105137
2019,Quebec,Both sexes,33 years,108370
2019,Quebec,Both sexes,34 years,110284
2019,Quebec,Both sexes,35 years,111733
2019,Quebec,Both sexes,36 years,112406
2019,Quebec,Both sexes,37 years,116018
2019,Quebec,Both sexes,38 years,119077
2019,Quebec,Both sexes,39 years,119756
2019,Quebec,Both sexes,40 years,116626
2019,Quebec,Both sexes,41 years,114671
2019,Quebec,Both sexes,42 years,113625
2019,Quebec,Both sexes,43 years,110988
2019,Quebec,Both sexes,44 years,109748
2019,Quebec,Both sexes,45 years,104543
2019,Quebec,Both sexes,46 years,101945
2019,Quebec,Both sexes,47 years,102218
2019,Quebec,Both sexes,48 years,105810
2019,Quebec,Both sexes,49 years,106899
2019,Quebec,Both sexes,50 years,105655
2019,Quebec,Both sexes,51 years,106502
2019,Quebec,Both sexes,52 years,110311
2019,Quebec,Both sexes,53 years,116886
2019,Quebec,Both sexes,54 years,125594
2019,Quebec,Both sexes,55 years,127838
2019,Quebec,Both sexes,56 years,129096
2019,Quebec,Both sexes,57 years,127350
2019,Quebec,Both sexes,58 years,129622
2019,Quebec,Both sexes,59 years,128359
2019,Quebec,Both sexes,60 years,127430
2019,Quebec,Both sexes,61 years,126230
2019,Quebec,Both sexes,62 years,123052
2019,Quebec,Both sexes,63 years,117583
2019,Quebec,Both sexes,64 years,116122
2019,Quebec,Both sexes,65 years,111381
2019,Quebec,Both sexes,66 years,105414
2019,Quebec,Both sexes,67 years,101795
2019,Quebec,Both sexes,68 years,99589
2019,Quebec,Both sexes,69 years,95423
2019,Quebec,Both sexes,70 years,93474
2019,Quebec,Both sexes,71 years,90220
2019,Quebec,Both sexes,72 years,87922
2019,Quebec,Both sexes,73 years,80103
2019,Quebec,Both sexes,74 years,74622
2019,Quebec,Both sexes,75 years,69393
2019,Quebec,Both sexes,76 years,64509
2019,Quebec,Both sexes,77 years,59179
2019,Quebec,Both sexes,78 years,54615
2019,Quebec,Both sexes,79 years,48907
2019,Quebec,Both sexes,80 years,45217
2019,Quebec,Both sexes,81 years,41418
2019,Quebec,Both sexes,82 years,37347
2019,Quebec,Both sexes,83 years,35556
2019,Quebec,Both sexes,84 years,32692
2019,Quebec,Both sexes,85 years,30013
2019,Quebec,Both sexes,86 years,28246
2019,Quebec,Both sexes,87 years,25986
2019,Quebec,Both sexes,88 years,23231
2019,Quebec,Both sexes,89 years,19779
2019,Quebec,Both sexes,90 years,16565
2019,Quebec,Both sexes,91 years,14133
2019,Quebec,Both sexes,92 years,11361
2019,Quebec,Both sexes,93 years,9528
2019,Quebec,Both sexes,94 years,7660
2019,Quebec,Both sexes,95 years,6056
2019,Quebec,Both sexes,96 years,4295
2019,Quebec,Both sexes,97 years,2956
2019,Quebec,Both sexes,98 years,2110
2019,Quebec,Both sexes,99 years,1458
2019,Quebec,Both sexes,100 years and over,2559
2019,Quebec,Males,0 years,42979
2019,Quebec,Males,1 year,43020
2019,Quebec,Males,2 years,44091
2019,Quebec,Males,3 years,45806
2019,Quebec,Males,4 years,46111
2019,Quebec,Males,5 years,46816
2019,Quebec,Males,6 years,47660
2019,Quebec,Males,7 years,47208
2019,Quebec,Males,8 years,47211
2019,Quebec,Males,9 years,47650
2019,Quebec,Males,10 years,47717
2019,Quebec,Males,11 years,46688
2019,Quebec,Males,12 years,45190
2019,Quebec,Males,13 years,43348
2019,Quebec,Males,14 years,41881
2019,Quebec,Males,15 years,41786
2019,Quebec,Males,16 years,41479
2019,Quebec,Males,17 years,42183
2019,Quebec,Males,18 years,44144
2019,Quebec,Males,19 years,47192
2019,Quebec,Males,20 years,48078
2019,Quebec,Males,21 years,49760
2019,Quebec,Males,22 years,52478
2019,Quebec,Males,23 years,54276
2019,Quebec,Males,24 years,55778
2019,Quebec,Males,25 years,56587
2019,Quebec,Males,26 years,58017
2019,Quebec,Males,27 years,59365
2019,Quebec,Males,28 years,59679
2019,Quebec,Males,29 years,58454
2019,Quebec,Males,30 years,55808
2019,Quebec,Males,31 years,53549
2019,Quebec,Males,32 years,53403
2019,Quebec,Males,33 years,55228
2019,Quebec,Males,34 years,56034
2019,Quebec,Males,35 years,56740
2019,Quebec,Males,36 years,56997
2019,Quebec,Males,37 years,59120
2019,Quebec,Males,38 years,60393
2019,Quebec,Males,39 years,60878
2019,Quebec,Males,40 years,59104
2019,Quebec,Males,41 years,58324
2019,Quebec,Males,42 years,57669
2019,Quebec,Males,43 years,56530
2019,Quebec,Males,44 years,55885
2019,Quebec,Males,45 years,52933
2019,Quebec,Males,46 years,51864
2019,Quebec,Males,47 years,51797
2019,Quebec,Males,48 years,53772
2019,Quebec,Males,49 years,54176
2019,Quebec,Males,50 years,53296
2019,Quebec,Males,51 years,53525
2019,Quebec,Males,52 years,55543
2019,Quebec,Males,53 years,59072
2019,Quebec,Males,54 years,63250
2019,Quebec,Males,55 years,64452
2019,Quebec,Males,56 years,64824
2019,Quebec,Males,57 years,64076
2019,Quebec,Males,58 years,65065
2019,Quebec,Males,59 years,63924
2019,Quebec,Males,60 years,63323
2019,Quebec,Males,61 years,62977
2019,Quebec,Males,62 years,61202
2019,Quebec,Males,63 years,58557
2019,Quebec,Males,64 years,57592
2019,Quebec,Males,65 years,55040
2019,Quebec,Males,66 years,52068
2019,Quebec,Males,67 years,50273
2019,Quebec,Males,68 years,49015
2019,Quebec,Males,69 years,46850
2019,Quebec,Males,70 years,45536
2019,Quebec,Males,71 years,43728
2019,Quebec,Males,72 years,42691
2019,Quebec,Males,73 years,38606
2019,Quebec,Males,74 years,35809
2019,Quebec,Males,75 years,33055
2019,Quebec,Males,76 years,30648
2019,Quebec,Males,77 years,27783
2019,Quebec,Males,78 years,25332
2019,Quebec,Males,79 years,22259
2019,Quebec,Males,80 years,20376
2019,Quebec,Males,81 years,18480
2019,Quebec,Males,82 years,16321
2019,Quebec,Males,83 years,15156
2019,Quebec,Males,84 years,13694
2019,Quebec,Males,85 years,12274
2019,Quebec,Males,86 years,11377
2019,Quebec,Males,87 years,10076
2019,Quebec,Males,88 years,8614
2019,Quebec,Males,89 years,7030
2019,Quebec,Males,90 years,5749
2019,Quebec,Males,91 years,4501
2019,Quebec,Males,92 years,3571
2019,Quebec,Males,93 years,2760
2019,Quebec,Males,94 years,1907
2019,Quebec,Males,95 years,1393
2019,Quebec,Males,96 years,982
2019,Quebec,Males,97 years,629
2019,Quebec,Males,98 years,498
2019,Quebec,Males,99 years,326
2019,Quebec,Males,100 years and over,360
2019,Quebec,Females,0 years,40692
2019,Quebec,Females,1 year,41260
2019,Quebec,Females,2 years,41914
2019,Quebec,Females,3 years,43392
2019,Quebec,Females,4 years,44592
2019,Quebec,Females,5 years,45077
2019,Quebec,Females,6 years,45127
2019,Quebec,Females,7 years,45375
2019,Quebec,Females,8 years,45330
2019,Quebec,Females,9 years,45775
2019,Quebec,Females,10 years,46013
2019,Quebec,Females,11 years,45036
2019,Quebec,Females,12 years,43484
2019,Quebec,Females,13 years,42043
2019,Quebec,Females,14 years,40175
2019,Quebec,Females,15 years,40115
2019,Quebec,Females,16 years,39975
2019,Quebec,Females,17 years,40657
2019,Quebec,Females,18 years,41984
2019,Quebec,Females,19 years,44971
2019,Quebec,Females,20 years,45450
2019,Quebec,Females,21 years,47087
2019,Quebec,Females,22 years,48336
2019,Quebec,Females,23 years,50361
2019,Quebec,Females,24 years,51411
2019,Quebec,Females,25 years,52029
2019,Quebec,Females,26 years,53543
2019,Quebec,Females,27 years,55028
2019,Quebec,Females,28 years,55798
2019,Quebec,Females,29 years,55083
2019,Quebec,Females,30 years,52343
2019,Quebec,Females,31 years,51324
2019,Quebec,Females,32 years,51734
2019,Quebec,Females,33 years,53142
2019,Quebec,Females,34 years,54250
2019,Quebec,Females,35 years,54993
2019,Quebec,Females,36 years,55409
2019,Quebec,Females,37 years,56898
2019,Quebec,Females,38 years,58684
2019,Quebec,Females,39 years,58878
2019,Quebec,Females,40 years,57522
2019,Quebec,Females,41 years,56347
2019,Quebec,Females,42 years,55956
2019,Quebec,Females,43 years,54458
2019,Quebec,Females,44 years,53863
2019,Quebec,Females,45 years,51610
2019,Quebec,Females,46 years,50081
2019,Quebec,Females,47 years,50421
2019,Quebec,Females,48 years,52038
2019,Quebec,Females,49 years,52723
2019,Quebec,Females,50 years,52359
2019,Quebec,Females,51 years,52977
2019,Quebec,Females,52 years,54768
2019,Quebec,Females,53 years,57814
2019,Quebec,Females,54 years,62344
2019,Quebec,Females,55 years,63386
2019,Quebec,Females,56 years,64272
2019,Quebec,Females,57 years,63274
2019,Quebec,Females,58 years,64557
2019,Quebec,Females,59 years,64435
2019,Quebec,Females,60 years,64107
2019,Quebec,Females,61 years,63253
2019,Quebec,Females,62 years,61850
2019,Quebec,Females,63 years,59026
2019,Quebec,Females,64 years,58530
2019,Quebec,Females,65 years,56341
2019,Quebec,Females,66 years,53346
2019,Quebec,Females,67 years,51522
2019,Quebec,Females,68 years,50574
2019,Quebec,Females,69 years,48573
2019,Quebec,Females,70 years,47938
2019,Quebec,Females,71 years,46492
2019,Quebec,Females,72 years,45231
2019,Quebec,Females,73 years,41497
2019,Quebec,Females,74 years,38813
2019,Quebec,Females,75 years,36338
2019,Quebec,Females,76 years,33861
2019,Quebec,Females,77 years,31396
2019,Quebec,Females,78 years,29283
2019,Quebec,Females,79 years,26648
2019,Quebec,Females,80 years,24841
2019,Quebec,Females,81 years,22938
2019,Quebec,Females,82 years,21026
2019,Quebec,Females,83 years,20400
2019,Quebec,Females,84 years,18998
2019,Quebec,Females,85 years,17739
2019,Quebec,Females,86 years,16869
2019,Quebec,Females,87 years,15910
2019,Quebec,Females,88 years,14617
2019,Quebec,Females,89 years,12749
2019,Quebec,Females,90 years,10816
2019,Quebec,Females,91 years,9632
2019,Quebec,Females,92 years,7790
2019,Quebec,Females,93 years,6768
2019,Quebec,Females,94 years,5753
2019,Quebec,Females,95 years,4663
2019,Quebec,Females,96 years,3313
2019,Quebec,Females,97 years,2327
2019,Quebec,Females,98 years,1612
2019,Quebec,Females,99 years,1132
2019,Quebec,Females,100 years and over,2199
2019,Ontario,Both sexes,0 years,145779
2019,Ontario,Both sexes,1 year,144116
2019,Ontario,Both sexes,2 years,144399
2019,Ontario,Both sexes,3 years,146138
2019,Ontario,Both sexes,4 years,147823
2019,Ontario,Both sexes,5 years,149359
2019,Ontario,Both sexes,6 years,151560
2019,Ontario,Both sexes,7 years,153693
2019,Ontario,Both sexes,8 years,153314
2019,Ontario,Both sexes,9 years,156127
2019,Ontario,Both sexes,10 years,157646
2019,Ontario,Both sexes,11 years,160034
2019,Ontario,Both sexes,12 years,157935
2019,Ontario,Both sexes,13 years,155669
2019,Ontario,Both sexes,14 years,156585
2019,Ontario,Both sexes,15 years,159374
2019,Ontario,Both sexes,16 years,160277
2019,Ontario,Both sexes,17 years,165548
2019,Ontario,Both sexes,18 years,178394
2019,Ontario,Both sexes,19 years,197923
2019,Ontario,Both sexes,20 years,202641
2019,Ontario,Both sexes,21 years,202885
2019,Ontario,Both sexes,22 years,202730
2019,Ontario,Both sexes,23 years,211386
2019,Ontario,Both sexes,24 years,215645
2019,Ontario,Both sexes,25 years,211080
2019,Ontario,Both sexes,26 years,209661
2019,Ontario,Both sexes,27 years,208751
2019,Ontario,Both sexes,28 years,210347
2019,Ontario,Both sexes,29 years,210573
2019,Ontario,Both sexes,30 years,204642
2019,Ontario,Both sexes,31 years,200301
2019,Ontario,Both sexes,32 years,200435
2019,Ontario,Both sexes,33 years,202520
2019,Ontario,Both sexes,34 years,201919
2019,Ontario,Both sexes,35 years,198749
2019,Ontario,Both sexes,36 years,196900
2019,Ontario,Both sexes,37 years,192178
2019,Ontario,Both sexes,38 years,191015
2019,Ontario,Both sexes,39 years,187111
2019,Ontario,Both sexes,40 years,183803
2019,Ontario,Both sexes,41 years,181049
2019,Ontario,Both sexes,42 years,181912
2019,Ontario,Both sexes,43 years,183326
2019,Ontario,Both sexes,44 years,184978
2019,Ontario,Both sexes,45 years,182483
2019,Ontario,Both sexes,46 years,183600
2019,Ontario,Both sexes,47 years,187168
2019,Ontario,Both sexes,48 years,194077
2019,Ontario,Both sexes,49 years,193727
2019,Ontario,Both sexes,50 years,191798
2019,Ontario,Both sexes,51 years,190351
2019,Ontario,Both sexes,52 years,191806
2019,Ontario,Both sexes,53 years,202670
2019,Ontario,Both sexes,54 years,214820
2019,Ontario,Both sexes,55 years,219871
2019,Ontario,Both sexes,56 years,219355
2019,Ontario,Both sexes,57 years,212101
2019,Ontario,Both sexes,58 years,210979
2019,Ontario,Both sexes,59 years,205788
2019,Ontario,Both sexes,60 years,198177
2019,Ontario,Both sexes,61 years,193393
2019,Ontario,Both sexes,62 years,187908
2019,Ontario,Both sexes,63 years,181029
2019,Ontario,Both sexes,64 years,177254
2019,Ontario,Both sexes,65 years,168991
2019,Ontario,Both sexes,66 years,161286
2019,Ontario,Both sexes,67 years,154143
2019,Ontario,Both sexes,68 years,149421
2019,Ontario,Both sexes,69 years,144806
2019,Ontario,Both sexes,70 years,141619
2019,Ontario,Both sexes,71 years,141524
2019,Ontario,Both sexes,72 years,140705
2019,Ontario,Both sexes,73 years,115263
2019,Ontario,Both sexes,74 years,105314
2019,Ontario,Both sexes,75 years,101615
2019,Ontario,Both sexes,76 years,96608
2019,Ontario,Both sexes,77 years,87999
2019,Ontario,Both sexes,78 years,81792
2019,Ontario,Both sexes,79 years,76305
2019,Ontario,Both sexes,80 years,72054
2019,Ontario,Both sexes,81 years,66878
2019,Ontario,Both sexes,82 years,61367
2019,Ontario,Both sexes,83 years,57908
2019,Ontario,Both sexes,84 years,52930
2019,Ontario,Both sexes,85 years,47843
2019,Ontario,Both sexes,86 years,44664
2019,Ontario,Both sexes,87 years,40383
2019,Ontario,Both sexes,88 years,36703
2019,Ontario,Both sexes,89 years,31703
2019,Ontario,Both sexes,90 years,26613
2019,Ontario,Both sexes,91 years,22864
2019,Ontario,Both sexes,92 years,18943
2019,Ontario,Both sexes,93 years,15609
2019,Ontario,Both sexes,94 years,12646
2019,Ontario,Both sexes,95 years,9964
2019,Ontario,Both sexes,96 years,7593
2019,Ontario,Both sexes,97 years,5614
2019,Ontario,Both sexes,98 years,3921
2019,Ontario,Both sexes,99 years,2609
2019,Ontario,Both sexes,100 years and over,3762
2019,Ontario,Males,0 years,74814
2019,Ontario,Males,1 year,73978
2019,Ontario,Males,2 years,74143
2019,Ontario,Males,3 years,75017
2019,Ontario,Males,4 years,75758
2019,Ontario,Males,5 years,76135
2019,Ontario,Males,6 years,77379
2019,Ontario,Males,7 years,78299
2019,Ontario,Males,8 years,78325
2019,Ontario,Males,9 years,79311
2019,Ontario,Males,10 years,80333
2019,Ontario,Males,11 years,81369
2019,Ontario,Males,12 years,80283
2019,Ontario,Males,13 years,79340
2019,Ontario,Males,14 years,79881
2019,Ontario,Males,15 years,81429
2019,Ontario,Males,16 years,81983
2019,Ontario,Males,17 years,84547
2019,Ontario,Males,18 years,91467
2019,Ontario,Males,19 years,102732
2019,Ontario,Males,20 years,106037
2019,Ontario,Males,21 years,106324
2019,Ontario,Males,22 years,106041
2019,Ontario,Males,23 years,110412
2019,Ontario,Males,24 years,113132
2019,Ontario,Males,25 years,109769
2019,Ontario,Males,26 years,108586
2019,Ontario,Males,27 years,107140
2019,Ontario,Males,28 years,107849
2019,Ontario,Males,29 years,107270
2019,Ontario,Males,30 years,103844
2019,Ontario,Males,31 years,101127
2019,Ontario,Males,32 years,101044
2019,Ontario,Males,33 years,102004
2019,Ontario,Males,34 years,101245
2019,Ontario,Males,35 years,99451
2019,Ontario,Males,36 years,97874
2019,Ontario,Males,37 years,94679
2019,Ontario,Males,38 years,93692
2019,Ontario,Males,39 years,91307
2019,Ontario,Males,40 years,88927
2019,Ontario,Males,41 years,87699
2019,Ontario,Males,42 years,88100
2019,Ontario,Males,43 years,88767
2019,Ontario,Males,44 years,89666
2019,Ontario,Males,45 years,88591
2019,Ontario,Males,46 years,89976
2019,Ontario,Males,47 years,91775
2019,Ontario,Males,48 years,95448
2019,Ontario,Males,49 years,95593
2019,Ontario,Males,50 years,94542
2019,Ontario,Males,51 years,94067
2019,Ontario,Males,52 years,94791
